species,subspecies,date_collected,bird_id,lon_dd,lat_dd,location,source,inrange,dist_km,sex,type,unit,mean_l,mean_r,sd_l,sd_r,fa_left_right,fa_ratio,fa_abs_mm,decade,biome,geometry,file_name,FC_buffer,FC_percentage.value,to_remove
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,w,mm,88.5,87.84,0.04999999999999716,0.08717797887081731,0.6599999999999966,1.0075136612021858,0.6599999999999966,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,1100,98.95783988630981,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,w,mm,88.5,87.84,0.04999999999999716,0.08717797887081731,0.6599999999999966,1.0075136612021858,0.6599999999999966,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,1200,98.62467610125574,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,w,mm,88.5,87.84,0.04999999999999716,0.08717797887081731,0.6599999999999966,1.0075136612021858,0.6599999999999966,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,1300,98.3901033723098,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,w,mm,88.5,87.84,0.04999999999999716,0.08717797887081731,0.6599999999999966,1.0075136612021858,0.6599999999999966,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,1400,98.04007605675005,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,w,mm,88.5,87.84,0.04999999999999716,0.08717797887081731,0.6599999999999966,1.0075136612021858,0.6599999999999966,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,1500,97.70700636942674,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,t,mm,22.886666666666667,23.14,0.08020806277010649,0.14422205101855995,-0.25333333333333385,0.9890521463555171,0.25333333333333385,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,100,100,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,t,mm,22.886666666666667,23.14,0.08020806277010649,0.14422205101855995,-0.25333333333333385,0.9890521463555171,0.25333333333333385,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,200,100,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,t,mm,22.886666666666667,23.14,0.08020806277010649,0.14422205101855995,-0.25333333333333385,0.9890521463555171,0.25333333333333385,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,300,100,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,t,mm,22.886666666666667,23.14,0.08020806277010649,0.14422205101855995,-0.25333333333333385,0.9890521463555171,0.25333333333333385,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,400,100,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,t,mm,22.886666666666667,23.14,0.08020806277010649,0.14422205101855995,-0.25333333333333385,0.9890521463555171,0.25333333333333385,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,500,100,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,t,mm,22.886666666666667,23.14,0.08020806277010649,0.14422205101855995,-0.25333333333333385,0.9890521463555171,0.25333333333333385,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,600,100,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,t,mm,22.886666666666667,23.14,0.08020806277010649,0.14422205101855995,-0.25333333333333385,0.9890521463555171,0.25333333333333385,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,700,99.64973730297724,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,t,mm,22.886666666666667,23.14,0.08020806277010649,0.14422205101855995,-0.25333333333333385,0.9890521463555171,0.25333333333333385,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,800,99.23869234214062,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,t,mm,22.886666666666667,23.14,0.08020806277010649,0.14422205101855995,-0.25333333333333385,0.9890521463555171,0.25333333333333385,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,900,99.32743362831859,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,t,mm,22.886666666666667,23.14,0.08020806277010649,0.14422205101855995,-0.25333333333333385,0.9890521463555171,0.25333333333333385,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,1000,99.2836676217765,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,t,mm,22.886666666666667,23.14,0.08020806277010649,0.14422205101855995,-0.25333333333333385,0.9890521463555171,0.25333333333333385,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,1100,98.95783988630981,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,t,mm,22.886666666666667,23.14,0.08020806277010649,0.14422205101855995,-0.25333333333333385,0.9890521463555171,0.25333333333333385,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,1200,98.62467610125574,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,t,mm,22.886666666666667,23.14,0.08020806277010649,0.14422205101855995,-0.25333333333333385,0.9890521463555171,0.25333333333333385,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,1300,98.3901033723098,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,t,mm,22.886666666666667,23.14,0.08020806277010649,0.14422205101855995,-0.25333333333333385,0.9890521463555171,0.25333333333333385,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,1400,98.04007605675005,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,t,mm,22.886666666666667,23.14,0.08020806277010649,0.14422205101855995,-0.25333333333333385,0.9890521463555171,0.25333333333333385,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,1500,97.70700636942674,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,w,mm,89.97,90.95333333333333,0.010000000000005116,0.05033222956846824,-0.9833333333333343,0.9891885948838232,0.9833333333333343,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,100,100,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,w,mm,89.97,90.95333333333333,0.010000000000005116,0.05033222956846824,-0.9833333333333343,0.9891885948838232,0.9833333333333343,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,200,98.6013986013986,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,w,mm,89.97,90.95333333333333,0.010000000000005116,0.05033222956846824,-0.9833333333333343,0.9891885948838232,0.9833333333333343,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,300,97.46835443037976,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,w,mm,89.97,90.95333333333333,0.010000000000005116,0.05033222956846824,-0.9833333333333343,0.9891885948838232,0.9833333333333343,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,400,98.55334538878843,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,w,mm,89.97,90.95333333333333,0.010000000000005116,0.05033222956846824,-0.9833333333333343,0.9891885948838232,0.9833333333333343,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,500,98.74429223744293,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,w,mm,89.97,90.95333333333333,0.010000000000005116,0.05033222956846824,-0.9833333333333343,0.9891885948838232,0.9833333333333343,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,600,97.86053882725832,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,w,mm,89.97,90.95333333333333,0.010000000000005116,0.05033222956846824,-0.9833333333333343,0.9891885948838232,0.9833333333333343,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,700,97.00528479154433,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,w,mm,89.97,90.95333333333333,0.010000000000005116,0.05033222956846824,-0.9833333333333343,0.9891885948838232,0.9833333333333343,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,800,96.86520376175548,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,w,mm,89.97,90.95333333333333,0.010000000000005116,0.05033222956846824,-0.9833333333333343,0.9891885948838232,0.9833333333333343,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,900,96.19047619047619,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,w,mm,89.97,90.95333333333333,0.010000000000005116,0.05033222956846824,-0.9833333333333343,0.9891885948838232,0.9833333333333343,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,1000,96.01033295063147,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,w,mm,89.97,90.95333333333333,0.010000000000005116,0.05033222956846824,-0.9833333333333343,0.9891885948838232,0.9833333333333343,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,1100,96.44970414201184,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,w,mm,89.97,90.95333333333333,0.010000000000005116,0.05033222956846824,-0.9833333333333343,0.9891885948838232,0.9833333333333343,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,1200,96.677939128705,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,w,mm,89.97,90.95333333333333,0.010000000000005116,0.05033222956846824,-0.9833333333333343,0.9891885948838232,0.9833333333333343,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,1300,96.96301323379708,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,w,mm,89.97,90.95333333333333,0.010000000000005116,0.05033222956846824,-0.9833333333333343,0.9891885948838232,0.9833333333333343,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,1400,97.38227551915764,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,w,mm,89.97,90.95333333333333,0.010000000000005116,0.05033222956846824,-0.9833333333333343,0.9891885948838232,0.9833333333333343,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,1500,97.28835136855507,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,t,mm,22.703333333333333,21.843333333333334,0.12662279942148486,0.055075705472860705,0.8599999999999994,1.03937128032962,0.8599999999999994,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,100,100,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,t,mm,22.703333333333333,21.843333333333334,0.12662279942148486,0.055075705472860705,0.8599999999999994,1.03937128032962,0.8599999999999994,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,200,98.6013986013986,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,t,mm,22.703333333333333,21.843333333333334,0.12662279942148486,0.055075705472860705,0.8599999999999994,1.03937128032962,0.8599999999999994,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,300,97.46835443037976,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,t,mm,22.703333333333333,21.843333333333334,0.12662279942148486,0.055075705472860705,0.8599999999999994,1.03937128032962,0.8599999999999994,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,400,98.55334538878843,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,t,mm,22.703333333333333,21.843333333333334,0.12662279942148486,0.055075705472860705,0.8599999999999994,1.03937128032962,0.8599999999999994,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,500,98.74429223744293,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,t,mm,22.703333333333333,21.843333333333334,0.12662279942148486,0.055075705472860705,0.8599999999999994,1.03937128032962,0.8599999999999994,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,600,97.86053882725832,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,t,mm,22.703333333333333,21.843333333333334,0.12662279942148486,0.055075705472860705,0.8599999999999994,1.03937128032962,0.8599999999999994,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,700,97.00528479154433,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,t,mm,22.703333333333333,21.843333333333334,0.12662279942148486,0.055075705472860705,0.8599999999999994,1.03937128032962,0.8599999999999994,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,800,96.86520376175548,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,t,mm,22.703333333333333,21.843333333333334,0.12662279942148486,0.055075705472860705,0.8599999999999994,1.03937128032962,0.8599999999999994,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,900,96.19047619047619,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,t,mm,22.703333333333333,21.843333333333334,0.12662279942148486,0.055075705472860705,0.8599999999999994,1.03937128032962,0.8599999999999994,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,1000,96.01033295063147,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,t,mm,22.703333333333333,21.843333333333334,0.12662279942148486,0.055075705472860705,0.8599999999999994,1.03937128032962,0.8599999999999994,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,1100,96.44970414201184,0
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91247,-49.8001111111111,-28.7053333333333,"Morro Grande, Nova Roma, Pousada Rancho Fundo, SC, Brasil",MZUSP,TRUE,438.85562595028904,na,t,mm,22.703333333333333,21.843333333333334,0.12662279942148486,0.055075705472860705,0.8599999999999994,1.03937128032962,0.8599999999999994,2005,MATAATLANTICA,"c(-49.8001111111111, -28.7053333333333)",COLECAO_5_MATAATLANTICA-2005.tif,1200,96.677939128705,0
